Tour_ID,High Cost,Higher Cost,Highest Cost,Low Cost,Lower Cost,Normal Cost
tour_idv9sccb8o,0.5969085749973663,0.1389567665352124,0.0014895296920604867,0.01973344143437774,0.01721230644796669,0.2256993808930163
tour_idfstvxwpt,0.33784714019376605,0.44341037402774736,0.011604567613136352,0.00860093891028524,0.018048163999796352,0.1804888152552686
tour_idw8zh4idj,0.2848107297569572,0.5633241713168334,0.03239090814601908,0.0038785031200382204,0.01189491874288129,0.1037007689172707
tour_idri1bxxwf,0.09158705176651502,0.029548744410067995,5.375020265881907e-05,0.168988880306194,0.07592807055689184,0.6338935027576723
tour_id9jns3l59,0.15811061362783532,0.574764702128333,0.14530750576060047,0.015553801800943167,0.024118680517184764,0.08214469616510325
tour_idykz7qmpj,0.242930039314792,0.04443921164388539,0.00016466004193139432,0.11399924659019305,0.04715771977669826,0.5513091226325
tour_idff7h0lmy,0.25268802081482644,0.5542252884612346,0.0021248731855367264,0.025455774900788406,0.015700270344669618,0.1498057722929441
tour_idjhminmzn,0.6707175308328169,0.23874062104512178,0.007165001756890083,0.011663984305892676,0.00432284896024654,0.06739001309903214
tour_idiihytata,0.07092359196823798,0.8370461051363797,0.06853652107257872,0.003647272644568999,0.0025521595788646173,0.017294349599370082
tour_idp48ka6jb,0.17466242541854296,0.7682756348047725,0.0037292879133020073,0.008695715202546224,0.005895460623696465,0.03874147603713992
tour_idthc6m7sk,0.2886307122964929,0.6170146382171753,0.01597928917908165,0.007938807244943459,0.004296312553262214,0.06614024050904443
tour_idikm37slu,0.24791891065551394,0.598020962496553,0.002004948065348208,0.009501073100961476,0.01165027015541225,0.13090383552621102
tour_idvay0ce8g,0.01824775768247599,0.005462407859067571,2.0121013382267807e-05,0.3540980930662915,0.18551304084302167,0.436658579535761
tour_idljettp5j,0.01205116728348682,0.0034771851527753794,1.5336890814044315e-05,0.3738107863962577,0.3195607359726293,0.29108478830403667
tour_id6b75m18g,0.025883407212664234,0.007817678615322812,3.675436005962468e-05,0.33549313159469596,0.15302706525756074,0.47774196295969673
tour_idh1qz4kip,0.32922151877038375,0.19869419739887026,0.01749009562103589,0.05105485636828387,0.04032880240250658,0.3632105294389196
tour_idct1mds8n,0.32318823424876364,0.5836152140240634,0.007330984213753286,0.012289197007323248,0.005022602386317691,0.06855376811977877
tour_idmdkapl5e,0.29658991743137764,0.5794837550680234,0.012133210279049815,0.01519278327729332,0.004739115814161345,0.09186121813009449
tour_idtxl27kyw,0.1446353334508085,0.01687920589069916,6.713413412590634e-05,0.13847041900179688,0.08195934928261307,0.6179885582399565
tour_id3f5s1s8k,0.2146916980922261,0.5027005832741249,0.08425090374427568,0.024541301789646575,0.008257611420164476,0.16555790167956233
tour_idmy8ugm33,0.07294264922098337,0.8391151552760376,0.049985102533258045,0.0019071371588880723,0.002455966469724043,0.033593989341108854
tour_id15xhujqe,0.1027617234251092,0.7764624355609674,0.017027837612812704,0.008210640903206511,0.014106559945084578,0.08143080255281965
tour_idnvjzjzis,0.017618255643016896,0.017809306180416627,1.7782492056228598e-05,0.3627194392622355,0.2563143597330379,0.3455208566892368
tour_idicgj22ml,0.13046074372963704,0.8321982374320059,0.011255345360222135,0.0025127287480034167,0.00810386383331999,0.015469080896811722
tour_ideq6kef16,0.6678689287537253,0.21765590380782424,0.04517072969542319,0.0017324390959435301,0.009475792618672783,0.05809620602841099
tour_idm3ru5o69,0.1729519698182813,0.7084167981259736,0.01995766581706084,0.017918581697309918,0.004332227391224893,0.07642275715014935
tour_idtjnibi1v,0.03576283458382297,0.008936740319152522,3.5815321396179515e-05,0.15559856139683959,0.1124501182112403,0.6872159301675484
tour_id9mqg4jpi,0.6482538279465399,0.23670383214652174,0.002117859483625565,0.008731042168863546,0.007211302464745465,0.09698213578970391
tour_id6qtlrlj0,0.10113272209907297,0.020941523060853152,0.00014993901173743443,0.04528476986497565,0.04042610068286148,0.7920649452804994
tour_id7quxawwm,0.40312530479308106,0.08010641888023323,0.002432583514644314,0.011871806241887549,0.00523136834461835,0.49723251822553566
tour_id37beg9uz,0.5181855205850672,0.2366489679195423,0.009332695848256918,0.004569096518224644,0.02356723915281862,0.20769647997609045
tour_idmul4fjnn,0.09533681348781589,0.016701491487731694,4.103001341067932e-05,0.155099153609829,0.17621551862275922,0.5566059927784536
tour_idotkse0oz,0.3015087942291712,0.44040442902192173,0.003763785804139474,0.007703480005865287,0.03067822483209593,0.21594128610680627
tour_idctl4gkkk,0.36496780794311934,0.5212230563009027,0.007094637306515511,0.006168160943993447,0.010588579648513272,0.08995775785695564
tour_idkzhlxsk5,0.3788835663426574,0.41366821717974017,0.00581571652724853,0.009832703060411093,0.008623204133104414,0.1831765927568385
tour_idt8nbpyzu,0.2350225712995116,0.1264235955743821,0.0003120300273026013,0.1305055688072723,0.030945522716433877,0.4767907115750974
tour_idlvf31ik8,0.38149999900119114,0.2921185523757068,0.0022753436005866923,0.029415902546823667,0.009440481701678499,0.2852497207740132
tour_idbgqv7ifs,0.014487556849563701,0.01368772607363694,4.4499568994829825e-05,0.26021787569595284,0.15324203590817242,0.5583203059036793
tour_id0prergei,0.01895476590989801,0.004202320573784224,1.759589247953522e-05,0.33070332603166386,0.15698174328356546,0.4891402483086089
tour_idj7tc65fn,0.2004381313419438,0.056969088935722396,0.0001464623940183704,0.06285945288542731,0.06720370147298042,0.6123831629699078
tour_idm1x1vxbw,0.019361927018957725,0.004336096465291267,6.850512295075145e-05,0.39076931573431867,0.28641273756516183,0.29905141809331975
tour_id21v0cxt1,0.38753032263312626,0.4583655533114518,0.0033593487142868916,0.01184078507040397,0.027115138053123263,0.11178885221760798
tour_id1mcdpog2,0.04253917867534166,0.020045534184062918,0.00010758483683027872,0.112913312210155,0.0800351979043842,0.7443591921892259
tour_idhqzs2gq8,0.022071832155200366,0.006881929562487097,5.940829142335735e-05,0.3911178809151811,0.18124617112189703,0.39862277795381096
tour_idbjvcvpse,0.028588168776557864,0.00854957429612046,3.275190931325339e-05,0.13434488713526005,0.07432913421596568,0.7541554836667828
tour_idqmtjec5c,0.4370375747975711,0.12301970848626621,0.029382332645689235,0.01606869724122825,0.059683422300877094,0.33480826452836815
tour_idjylqwsbx,0.43359589676135973,0.38213046156603814,0.03883428430587784,0.004882190792808303,0.010851237806417328,0.1297059287674988
tour_id59lpui19,0.01422970056134173,0.005012881117537245,2.0656842909415982e-05,0.25152318206891644,0.49647397278923144,0.23273960662006374
tour_idfcuq5wgy,0.18280553570242658,0.06999762773124497,0.0002628071539923066,0.08090648909293621,0.0508388242705904,0.6151887160488094
tour_id7pyzqpkw,0.12002218900773216,0.7450038073259884,0.08312546482251824,0.0022799802665697012,0.005961417231423866,0.043607141345767424
tour_ideb9lf8br,0.3847420411211518,0.5326982588602484,0.0030059566531118625,0.003891383985035248,0.0038296133126175,0.07183274606783539
tour_idzogf5dwk,0.2098965633730952,0.10095095701589708,0.0004849943408638664,0.010078326827033772,0.014994445668979903,0.6635947127741301
tour_id41mnpgqc,0.07466677415564325,0.8919622890362654,0.014398958591648366,0.004061273605651233,0.002672821616716896,0.012237882994074856
tour_idmwyzw189,0.008902772679717293,0.005396501468588687,1.6798218452155993e-05,0.292194946945445,0.5379487069314086,0.15554027375638813
tour_idtjumeoc1,0.20385695682690258,0.6045108658076578,0.013177493375807958,0.027537218476227032,0.017420231837302444,0.1334972336761023
tour_idtncu3vvj,0.016901372774798,0.014696841666913863,2.182169575169478e-05,0.45825983778429497,0.09681093116380628,0.41330919491443524
tour_idzcavo88u,0.011677284342475747,0.019256139148007424,5.152300239292744e-05,0.4629003870356219,0.1417155955479192,0.3643990709235827
tour_idkot0odg6,0.029411180865013726,0.006609205373100082,4.582584290224601e-05,0.10797879338136258,0.1901301735870075,0.6658248209506138
tour_id8z19zqq4,0.13885091451654918,0.7800750254720453,0.015515122032055824,0.0029299874376333378,0.005552012405654178,0.05707693813606217
tour_idm10lb8m7,0.36353992308698974,0.07776421233497077,0.0012075439714787643,0.03761232577859275,0.051420847614178866,0.4684551472137891
tour_idr3vd82x6,0.6657377963727703,0.25034074209506796,0.010768187455460532,0.007868207642627101,0.00454681692223837,0.060738249511835665
tour_iduzdp7vc3,0.31936542510962185,0.441370086484739,0.11260486026245632,0.009046464748163058,0.008543697553012328,0.1090694658420074
tour_id095wm8uu,0.15695754215869964,0.06046314404400947,0.00010344658301682081,0.05797847045983597,0.018218984058480995,0.7062784126959571
tour_idfr76spf4,0.6389454076925328,0.2323454860960831,0.001944910766009987,0.005939637700264977,0.013984783787234355,0.10683977395787472
tour_idjs9dcswi,0.18744476461885118,0.7568009607302971,0.01140812778394825,0.006691023781897311,0.007638094156612468,0.030017028928393658
tour_idz34rclqa,0.3228555288690239,0.26294532348633265,0.0005626772092004092,0.016171427581511907,0.006850727564199318,0.3906143152897319
tour_id68ja64qt,0.29103895492909154,0.09163381089373168,0.0003828247858844113,0.025173587771360386,0.013483164261233452,0.5782876573586986
tour_idxac2uuqv,0.02950583560178844,0.009076135274934807,6.208408685044075e-05,0.39663776537951545,0.20144914035236616,0.3632690393045448
tour_idf8oqfnlm,0.0885397352259409,0.09528095608447316,0.00015480242022411148,0.09199926974166006,0.194039980811041,0.5299852557166608
tour_idvunzjwfc,0.2741839006280934,0.5345752516078773,0.006519108980037329,0.004534434319504637,0.043747485518849646,0.13643981894563775
tour_idw21ciy88,0.18109340980297026,0.6441042934316765,0.08986386035265446,0.0020246153099989575,0.009752304644519339,0.07316151645818038
tour_idh9xqxr96,0.043066050350851606,0.03840487495987581,5.7136487913356476e-05,0.1969337201714175,0.14349234766568025,0.5780458703642615
tour_idxverh9fy,0.0035441184682522514,0.0016583861326722035,5.805363137022697e-06,0.018616158635367724,0.9356130389261683,0.040562492474402356
tour_idokj8jc82,0.31238721143414516,0.09021962168546731,0.0006695881329979774,0.005747746146266394,0.007841024615122991,0.5831348079860001
tour_id7nzgco3n,0.1835675407602362,0.6591028204753704,0.014076212804418061,0.017648044985910823,0.022784992822526055,0.10282038815153864
tour_idssevzcvv,0.20169336030281962,0.1125236561296874,0.0001224819073706337,0.0461675969403393,0.05789453564348889,0.5815983690762941
tour_idpl6n18rb,0.023341813545038625,0.00693658118515514,2.38148207224629e-05,0.3072007755796036,0.14067708830901926,0.5218199265604608
tour_id00ickkxa,0.020008069451703383,0.008558151502017913,4.7398137517237705e-05,0.19919283795109072,0.19237509496238164,0.5798184479952891
tour_idtc8elj66,0.1272358693520523,0.8236051904239242,0.010298540068994678,0.0029705460436289504,0.010886285834027525,0.025003568277372396
tour_id9jslxdlc,0.18544084358643786,0.6518799834143131,0.07270013107878112,0.004727862957894932,0.008013826340481962,0.07723735262209107
tour_id7l1tqq3l,0.13592818766733344,0.8049171895179583,0.02226587455556929,0.0055248602291017536,0.006864384246368041,0.024499503783669115
tour_idarhine53,0.19585553001654,0.6689972760165214,0.034327477085453265,0.0044730237035474915,0.01128091879880244,0.08506577437913537
tour_id1ssjmgtf,0.025100276414729106,0.0048541977725767155,4.0516877768146996e-05,0.2538677094458085,0.4465935478767678,0.2695437516123497
tour_idcjzpvsbd,0.16999544800146768,0.05891586211047133,0.00040678523379076474,0.009470984918103777,0.031192351130335496,0.7300185686058309
tour_idp53f6fg8,0.02321263779323486,0.00802353640862912,4.656817449570288e-05,0.35468572358993683,0.22759677975562123,0.3864347542780823
tour_idrgw9c70j,0.5931529051218715,0.1482035045192361,0.00376346235619768,0.027816747373723683,0.02303115181116522,0.20403222881780583
tour_idlx2jlzs3,0.2555649882276242,0.09931583314085678,0.0002550087603893221,0.024764080351558235,0.01838102507528821,0.6017190644442832
tour_idjateimuw,0.6579633748509413,0.2230888019189751,0.004832050637084309,0.00975590922476083,0.004805185658308128,0.0995546777099305
tour_idof6v2a2t,0.03281894383770073,0.013025571112529754,4.982564127413374e-05,0.4791768137037732,0.11241253131566707,0.3625163143890552
tour_idbphqzwq0,0.40016982627230785,0.4165547583323177,0.01575109322066275,0.030746514680547402,0.011389857217907154,0.12538795027625732
tour_idnju0d13b,0.3538791590684378,0.4084635010427872,0.12273696140129206,0.007371547358112478,0.008701016901594444,0.098847814227776
tour_idbtqabgv8,0.17228109251859935,0.19373108255673388,8.879685345388393e-05,0.06832590334569637,0.006294389873732464,0.559278734851784
tour_idkzy90idc,0.29960985777011395,0.4143398126298388,0.17557094677481935,0.005192898223622968,0.035841412602672526,0.06944507199893264
tour_idybhcrip4,0.2410339149371269,0.6671297129894672,0.008520590385481601,0.0015777638183583687,0.012260573392308552,0.06947744447725755
tour_idgo26zwiw,0.059530304780706166,0.6979708134648481,0.1949856867703282,0.004123392804102327,0.00445659790380878,0.03893320427620627
tour_id6yuxzmbk,0.17545176445894942,0.657266792342617,0.052807523982192926,0.004761980735706835,0.01200827698513301,0.09770366149540093
tour_idxl466y8a,0.24259590328033317,0.042934901203377895,0.0007587362649106329,0.034047899067130995,0.03895463616737254,0.6407079240168748
tour_idx73vs98v,0.16408008855583522,0.6755788685043641,0.018363271148776273,0.023414558055622203,0.01158872172648003,0.10697449200892224
tour_id3r9btjk4,0.05846436020010894,0.019440603336306095,9.518026327544678e-05,0.09616108148867648,0.26735859524171196,0.5584801794699211
tour_idhgq4urqb,0.23504378954030478,0.6245119753211164,0.008027798959660758,0.004741491728078463,0.011802749365123958,0.11587219508571579
tour_idurejxr5g,0.6990567444667768,0.1999863434834443,0.0018564793703395128,0.001678400543371396,0.005968634763837924,0.09145339737222985
tour_id8hmm45yg,0.2665466651221948,0.6281975616028787,0.02042349184200677,0.005275671282652034,0.00503570892070907,0.07452090122955858
tour_id18jsnowr,0.33319552288172144,0.1906640103455971,0.052830292424699894,0.02932481918691597,0.07448291249636221,0.3195024426647034
tour_idgs3jbjvb,0.2592293878889034,0.08657175381400925,0.00028359064801446545,0.011381154246025885,0.016290246765553573,0.6262438666374935
tour_idikwsynra,0.07257302669625988,0.014547878397622857,0.00021828364635585775,0.10907711628248462,0.033524215835352617,0.7700594791419241
tour_idxexxrypa,0.17189081289738836,0.125467187811732,0.00023135618179922005,0.09465816037190927,0.04813023125820415,0.5596222514789669
tour_id4vle4re3,0.3101139818156325,0.5736546878120135,0.013448585687801837,0.004956370569225434,0.008530032866793661,0.08929634124853311
tour_id4ktjhmd1,0.4959829920472237,0.3365369946935109,0.000690973684738489,0.025692734456457058,0.011503591313470443,0.1295927138045995
tour_id51l3gvnj,0.21066311671949153,0.6523344332351739,0.007185693759080945,0.02133295148966031,0.006281967037392047,0.10220183775920116
tour_id8pp1z0qj,0.1487460166273828,0.06137063649010187,6.849247003897371e-05,0.07345059685608094,0.06993394464669744,0.6464303129096981
tour_id60ehhnp2,0.13689426121514228,0.6103255807488376,0.13005216870851236,0.011249720171228425,0.0053333728250129775,0.10614489633126648
tour_idpxt0agk9,0.26812052791930013,0.47666602813392905,0.007362179860336327,0.03133606790212364,0.021778296171750488,0.1947369000125603
tour_id8zqbxmj5,0.34249371515302335,0.38836055894180044,0.0750639035942455,0.00803322859475185,0.01924267660163206,0.16680591711454676
tour_idp5ukjn9m,0.004069027021864479,0.0017759328548587153,9.917377006231431e-06,0.053999195970414776,0.8970376768851255,0.04310824989073035
tour_idu7oecbie,0.0024317856666506944,0.0009948821081024817,4.6365313091714255e-06,0.0510663311536352,0.8288377404225176,0.1166646241177848
tour_id1dr9cikr,0.12023098888193591,0.8184322465205242,0.0170310688063058,0.0037925050134919418,0.004658797452020527,0.0358543933257219
tour_id0r3qxbif,0.11143597027193873,0.011208513895185875,0.0001456383192425075,0.061618832610948235,0.0651001887477009,0.7504908561549838
tour_idnox2sywq,0.14304856235195648,0.6999427567659304,0.003992372621907745,0.03878545182828579,0.009770457739949381,0.10446039869197017
tour_idy1jgkshd,0.0028699810974343303,0.0027820456934711545,1.5012637672346117e-05,0.24471299787831474,0.6677010502412571,0.08191891245185036
tour_idgww40skh,0.4195043805543117,0.5484120379352214,0.0015834076301536053,0.005607072941551271,0.0029606873187491937,0.021932413620012723
tour_ida8jpbqln,0.2792075460906208,0.6323180651004544,0.008288489563184969,0.0033501568562877126,0.020209345167889296,0.056626397221563
tour_idhyrqzusv,0.07925452163040203,0.014069898984324064,5.890164066459416e-05,0.17014904603341852,0.024464784235732995,0.7120028474754578
tour_idhad98cqz,0.16426090110833277,0.6416757316652547,0.0045380866578320364,0.02236174879860091,0.018920612970003664,0.14824291879997595
tour_idmwm72g00,0.6972241520477054,0.18351309332888283,0.0018032100867106477,0.0017336537813425186,0.0063566503365419845,0.10936924041881663
tour_idvwseyhh5,0.08698658511361647,0.8312963575378489,0.02874111303881342,0.00338553657838846,0.006618820115450448,0.0429715876158821
tour_idgcf1yvij,0.016620803726920395,0.005489834852301555,1.7031038218240598e-05,0.3414695671264702,0.1391342388942456,0.49726852436184404
tour_id3rxtrcif,0.09579071795357856,0.8504214769168856,0.006984570144061802,0.004844023854573125,0.005409012813403993,0.03655019831749708
tour_idy8ljrftg,0.3595516607994642,0.47566120721905947,0.05580241619103699,0.0037112459570851257,0.011422143302544043,0.09385132653081019
tour_idnp3tf107,0.0700367253110634,0.018501714087057933,0.00015618694187836547,0.0729084096688994,0.06802763291571212,0.7703693310753889
tour_id6flbqbca,0.32473686195015966,0.053760522584686735,0.00011693615742350459,0.0332834083523286,0.03237425147849543,0.5557280194769061
tour_idlwhkzuj1,0.2998862824877375,0.3191254985006614,0.00950570165482095,0.0076829961330151155,0.01697003750301133,0.3468294837207536
tour_idyj7ih64p,0.1142851539173968,0.04769710512665611,4.825520911907158e-05,0.09122747377090963,0.03716573068071709,0.7095762812952013
tour_idpsajjmyx,0.2931165038598143,0.5901561514690116,0.0030839408723932734,0.040553843423738724,0.007848377608219027,0.06524118276682317
tour_iddjm6wl6i,0.062057338055567866,0.01443888232771173,3.14659688484113e-05,0.08593254636459832,0.044534830118578145,0.7930049371646954
tour_idtagybv4g,0.21426095123504318,0.6587892408243656,0.03371002982406502,0.007787312363412493,0.019885098698588385,0.06556736705452518
tour_idqafmheqa,0.32948539727323595,0.38809342170507743,0.03883888364844682,0.032612297235079524,0.029424316973581267,0.18154568316457895
tour_idyi6los82,0.4662402830777535,0.07869616203422276,4.290968890421056e-05,0.033250640891828706,0.03450601900882858,0.38726398529846245
tour_idih1eowcb,0.37921118248308483,0.39760474615209407,0.02754530425339904,0.013900460467177942,0.025937379589389072,0.15580092705485518
tour_id95d3hnoi,0.3973895621554839,0.11509788496249934,0.006368333412073635,0.00489093332267605,0.04899407183559265,0.42725921431167435
tour_idvldrbm0s,0.07029864789681792,0.017083719022186396,4.064186072061041e-05,0.12345305413355101,0.07214907818855734,0.7169748588981667
tour_idiu5a5tzw,0.1652712576223177,0.6903813251276549,0.06415829542815951,0.006924027894717021,0.018274413001069564,0.05499068092608137
tour_idv36rzh7c,0.004605946317360848,0.004530297962900878,1.9606993250748096e-05,0.10348493485295358,0.8225213574924803,0.06483785638105342
tour_id85njxjsn,0.4820312707051975,0.13121101182934639,0.006622142616238807,0.021299625703705586,0.028801825094091217,0.3300341240514203
tour_ids4xd11vg,0.09626933832506557,0.8036534150584674,0.0680083833725003,0.0033611970354355857,0.006626960343374803,0.02208070586515639
tour_ids6e9lk9c,0.16201713339236232,0.44488234096875,0.00035821987710272916,0.010873517945661456,0.008079233937248822,0.3737895538788745
tour_idhprlrkv6,0.23373914788683475,0.08165473022619367,0.0001482146503459313,0.06857378302966767,0.09028749416943138,0.5255966300375267
tour_id99pyaz9x,0.5287141061567333,0.2955448578574198,0.00174756450523023,0.007275917995144082,0.012375077687532472,0.1543424757979401
tour_idg7e3ui4n,0.5000920032177936,0.13536566668762906,0.0016437474190860739,0.03846811790523989,0.014682069514083827,0.30974839525616754
tour_idrh37r0j7,0.10003304965814466,0.044256078997222,0.0001319240451097933,0.11390818550563625,0.10286226491668757,0.6388084968771998
tour_iduxrqhcea,0.19105220588505117,0.718730451584589,0.005202878146534444,0.0041424199744295506,0.0062116425084577515,0.07466040190093812
tour_id99d7kiwy,0.2558758828155567,0.4067093675071792,0.005906345058489034,0.0060769642670320595,0.006711260706020836,0.3187201796457222
tour_idw8wm2o5v,0.08695851457739663,0.011795999809564339,4.4503646896550356e-05,0.24877838062421256,0.09336037704536183,0.559062224296568
tour_idqyq9zw0y,0.1948018949308988,0.6709725586498926,0.016386043191205877,0.007084257877642264,0.028204247190700842,0.08255099815965962
tour_idivwq4v1w,0.017548386459175593,0.0076341472481038855,2.5793821854887336e-05,0.42620165040627445,0.28411768729169656,0.2644723347728947
tour_id4xoqo9i1,0.2351257223491873,0.6823791670016277,0.007839235461469541,0.010899631088216236,0.008597809493025296,0.05515843460647392
tour_idnevz5lyh,0.13129795463198002,0.7710006485471801,0.04810837427532456,0.003156537023876018,0.008012291081166311,0.038424194440472945
tour_idn49b65yc,0.02831688451435581,0.013896166103047555,3.479630648320292e-05,0.14889770588168014,0.09111610064134494,0.7177383465530884
tour_idjrta1z0l,0.18296653417081438,0.6741439906723156,0.04547319107873253,0.0026323899703761325,0.0059095667951563555,0.08887432731260501
tour_idequkopmm,0.18977528889982037,0.20301941426176404,0.00032702913250120483,0.035789339898748475,0.08230574388777082,0.48878318391939507
tour_idkr5a8qhh,0.2766675680744231,0.2308473355489483,0.0002874990682251552,0.02351175953467625,0.07941466828525816,0.38927116948846907
tour_idck1i9jpy,0.011277592497958244,0.006105412034767548,1.8021903698444506e-05,0.17186309690257948,0.7154914019488795,0.09524447471211686
tour_idamsemrsk,0.6631477115378728,0.21709083083920677,0.0017013480889838321,0.006288726303279118,0.004826275898076841,0.10694510733258064
tour_ide41cohib,0.27287029641723626,0.6041860971347026,0.0022049067627179374,0.05390431220797346,0.019096602996997898,0.04773778448037177
tour_id2capxqan,0.0031026708470485585,0.0030039492996447033,1.4160872779376941e-05,0.30219465117536676,0.609684896162566,0.08199967164259468
tour_idmkyy3nzt,0.10656885741640386,0.1400689630751779,0.0002081525326843323,0.016966934042897636,0.008858777803904708,0.7273283151289315
tour_idnhl7qohv,0.11711050078058265,0.025393666833000834,0.0003125339759866879,0.10224282200702312,0.023352950293009368,0.7315875261103973
tour_idh18uxy9f,0.015585435184831372,0.00420379074579688,2.7385053310119797e-05,0.31835357710070983,0.19008242661597605,0.4717473852993758
tour_idi0vhg24d,0.061482606506702925,0.11889751934011109,0.0005303963100829853,0.020298623237835267,0.1470665011286485,0.6517243534766193
tour_ids4vqip7q,0.3838195782727489,0.43662296090241537,0.002542192404600373,0.014423253922325572,0.015578132608233227,0.1470138818896767
tour_idgejmazuc,0.6893003686801382,0.20630443589850214,0.003996653033565334,0.006158389401420447,0.004404537259512877,0.08983561572686105
tour_idf80dee6z,0.3434375346324782,0.23596854724860203,0.001514810192611479,0.01921642249602822,0.023831525919274548,0.37603115951100546
tour_id52jj29ct,0.07888887896251523,0.0612400962471351,0.776596068539572,0.004514030976748578,0.008690593900835783,0.07007033137319323
tour_idmku52s29,0.08437157418118228,0.02837284915495288,0.00015589554849862903,0.12274115370335029,0.10819834609931768,0.6561601813126983
